frame,time_sec,area,perimeter,ellipse_major,ellipse_minor,ellipse_angle,hu1,hu2,hu3,hu4,hu5,hu6,hu7
217588,7260.186266666667,48692.5,2236.5554691553116,166.752197265625,493.3592834472656,89.92842102050781,0.2704084563545174,0.03171357292413278,0.00043327348031678696,0.00015362879194031625,-3.8026828920494975e-08,-2.694912533977001e-05,1.1179173339408315e-08
217619,7261.220633333333,48788.0,2210.0874325037003,167.53549194335938,491.51690673828125,89.45681762695312,0.2697860802908891,0.03153414635224361,0.00042715093950623567,0.00015118743423284776,-3.675212690771079e-08,-2.639807249975782e-05,1.119929695549971e-08
217650,7262.255,48805.0,2208.5727142095566,167.3663330078125,495.51763916015625,89.62074279785156,0.26970622271388134,0.031489934332846616,0.0004290162205996073,0.00015171191695317394,-3.7002690328219375e-08,-2.645657041440917e-05,1.1352237672051803e-08
217681,7263.289366666667,48817.5,2195.9869285821915,167.0880889892578,496.4198913574219,89.54108428955078,0.2697079765103487,0.03145587387964604,0.0004312159099243882,0.0001525170251333912,-3.727340586241158e-08,-2.652977646558219e-05,1.185522643200627e-08
217712,7264.323733333334,48850.5,2189.158500432968,167.98167419433594,489.4912109375,89.68606567382812,0.2697195840190795,0.03147160300515787,0.0004208753036912374,0.00015078344806119493,-3.613178086014112e-08,-2.6195285210444697e-05,1.1718449276837178e-08
217743,7265.3581,48838.0,2193.5432765483856,164.9638671875,507.6336975097656,89.6028060913086,0.26955134440846956,0.03142273468967118,0.00042593866024477053,0.00015127281395759334,-3.645466206114912e-08,-2.6257167153018504e-05,1.2062606927063489e-08
217774,7266.392466666667,48676.5,2242.4133323431015,167.94857788085938,482.80877685546875,89.85254669189453,0.27006821059470476,0.03155790172121899,0.0004242311727183195,0.00015377674543405847,-3.707287846169608e-08,-2.6679843899113435e-05,1.2972168262608251e-08
217805,7267.426833333334,48654.5,2206.271197795868,168.68399047851562,476.7547302246094,89.89928436279297,0.27053226523539053,0.03172513439038391,0.0004359110043096873,0.00015556682989669094,-3.840501538834619e-08,-2.71250812344461e-05,1.2892126025813512e-08
217836,7268.4612,48744.0,2183.401140809059,167.27651977539062,490.276611328125,90.00602722167969,0.27030168193867204,0.03162690019468887,0.00042952361064068647,0.00015384525927829943,-3.739698248840859e-08,-2.6756182109431067e-05,1.286371773313055e-08
217867,7269.4955666666665,48694.0,2177.744286775589,167.56329345703125,485.5514831542969,90.09703063964844,0.2705752364649415,0.03171847827919764,0.00042739386544593186,0.0001537908079111546,-3.7504310196866606e-08,-2.6881243997945342e-05,1.2166734297801645e-08
217898,7270.529933333333,48919.0,2226.6559751033783,166.60707092285156,487.2572326660156,90.00719451904297,0.26899959495419123,0.031216836319778566,0.0004103370746313373,0.0001476001658633385,-3.453456860916626e-08,-2.5559333095086538e-05,1.1262280460921005e-08
217929,7271.5643,48852.5,2206.2711993455887,166.82342529296875,482.9344177246094,90.00666046142578,0.2694986558614625,0.0313540068433328,0.0004190468128220293,0.00015086617556704705,-3.5832977148435354e-08,-2.608834656063275e-05,1.2446800355792114e-08
217960,7272.598666666667,48801.5,2179.9869277477264,167.89260864257812,480.12579345703125,89.94097137451172,0.2698542603491,0.03148806620300548,0.00041989312518891984,0.00015136035337655603,-3.614274751926189e-08,-2.628470365385916e-05,1.2237157675428436e-08
217991,7273.6330333333335,48672.0,2174.4305790662766,169.270751953125,473.4923400878906,90.14167022705078,0.27075011937985094,0.03177827536789913,0.00042930044158634385,0.00015427365472606356,-3.803112626024449e-08,-2.708614992622775e-05,1.1398478792182502e-08
218022,7274.6674,48734.5,2165.016364812851,169.4796905517578,473.49371337890625,89.85102844238281,0.27034546951104954,0.03166293553846731,0.000426040840619399,0.00015262552967250498,-3.727832546024947e-08,-2.6738089351018155e-05,1.1182483404292886e-08
218053,7275.701766666667,48763.5,2181.986928343773,169.21578979492188,482.097412109375,89.9652328491211,0.2702135698189183,0.03166515506387295,0.0004228419194279378,0.00015117176154625064,-3.653795169875406e-08,-2.6428279426764227e-05,1.1214977486427001e-08
218084,7276.736133333334,48724.0,2194.7148500680923,167.8291778564453,485.62451171875,90.07270050048828,0.27056857521290484,0.0317710965803023,0.00042513070547063245,0.00015269599156814576,-3.693107717923166e-08,-2.6654514839467427e-05,1.223419581212947e-08
218115,7277.7705000000005,48653.5,2197.9869273900986,169.2907257080078,479.9313049316406,90.43830108642578,0.27076404938633725,0.031803480298240705,0.00043647683865485665,0.00015505415937754196,-3.8495840505927014e-08,-2.716906423036141e-05,1.2048230170500481e-08
218146,7278.804866666666,48692.5,2202.8153545856476,168.57809448242188,486.3501892089844,90.38790893554688,0.2705050267758807,0.031732897655084344,0.0004277807840498602,0.000152704822910093,-3.738322203487484e-08,-2.6775919424857758e-05,1.1214900127113102e-08
218177,7279.839233333333,48810.0,2188.229568362236,168.87599182128906,479.5951843261719,89.86235809326172,0.26986383574900347,0.03154370246635015,0.0004188857685286708,0.0001500931930441542,-3.583182913623376e-08,-2.615850253159986e-05,1.1508959147961154e-08
218208,7280.8736,48781.5,2190.4722086191177,168.0633544921875,484.5648193359375,89.83943176269531,0.26985898784104645,0.03150903573866495,0.000435018073436602,0.00015330894378558243,-3.784820455317636e-08,-2.6740026745038013e-05,1.1619872910367877e-08
218239,7281.907966666667,48881.5,2184.472208738327,167.53028869628906,489.1781921386719,89.81706237792969,0.2692053407908481,0.03130817177531062,0.0004248092404445407,0.00014993022594707016,-3.615801162866174e-08,-2.606776148064888e-05,1.115031691795443e-08
218270,7282.942333333333,48727.0,2167.9452970027924,170.90106201171875,470.79937744140625,89.8963851928711,0.27041641705839914,0.031704871777763814,0.00042996217302601955,0.0001530646437455191,-3.754725856363562e-08,-2.682297170550793e-05,1.1493421763914361e-08
218301,7283.9767,48798.0,2170.773725271225,167.5084991455078,480.7840881347656,89.79953002929688,0.2698610510533023,0.03157545768494884,0.00040730075260837003,0.00014715936251803738,-3.459134038947868e-08,-2.57741479082041e-05,1.0072326622656008e-08
218332,7285.011066666667,48644.0,2195.744287252426,168.1944122314453,476.6424560546875,89.89409637451172,0.27093369804051676,0.03188646269625457,0.0004243132886322379,0.00015341497711964325,-3.7215947019921586e-08,-2.686702340156687e-05,1.2127784776023696e-08
218363,7286.045433333334,48675.0,2197.2590054273605,167.3548583984375,478.5104675292969,89.81865692138672,0.2707465345511088,0.03180379919583189,0.00041981536485829145,0.00015246803717958187,-3.6502660501712627e-08,-2.6598728762326244e-05,1.2471077389415021e-08
218394,7287.0798,48650.0,2200.71484875679,167.61370849609375,482.8874816894531,89.9332275390625,0.2708937584191041,0.03184661104989124,0.0004203312922492059,0.0001528544036132359,-3.67952589643195e-08,-2.6737662253990848e-05,1.2135241763480942e-08
218425,7288.114166666667,48687.5,2187.8447927236557,168.2966766357422,484.23052978515625,89.95301055908203,0.27054734267128067,0.031706912270250215,0.0004290530788611765,0.00015441086089957624,-3.783664803532347e-08,-2.6976699136064485e-05,1.2164650452275573e-08
218456,7289.148533333333,48958.5,2154.8742290735245,165.70848083496094,494.6695556640625,89.94453430175781,0.268782022579107,0.031055709728827745,0.00043083485104068427,0.0001537950906502414,-3.689873956430936e-08,-2.6199324017408113e-05,1.4343392021350505e-08
218487,7290.1829,48902.0,2180.087432742119,166.5360565185547,489.85882568359375,89.81558990478516,0.26922618637368523,0.03126813691091196,0.0004170297970505013,0.0001504515171550466,-3.5401686757822234e-08,-2.5885392962144948e-05,1.2920697500822762e-08
218518,7291.217266666667,48946.5,2178.5310841798782,167.33914184570312,486.8257751464844,89.72982025146484,0.2689375541698294,0.03121197691905652,0.0004151183431510994,0.00014779293111771654,-3.498145569406863e-08,-2.5659858134111255e-05,1.0788164926729832e-08
218549,7292.251633333333,48744.5,2181.0163649320602,169.576416015625,471.2205810546875,89.85738372802734,0.27037811783245536,0.031673022774114594,0.0004246435413599089,0.00015264994676535398,-3.692658066795644e-08,-2.6635255991030238e-05,1.2120476664435198e-08
218580,7293.286,48860.0,2169.7442866563797,168.57028198242188,486.0583190917969,89.89618682861328,0.26962031470315795,0.03147647908142382,0.00042117174775133386,0.00014987838547364282,-3.586466140990343e-08,-2.6088194174591294e-05,1.147720010741618e-08
218611,7294.320366666667,48928.5,2202.330073595047,166.96316528320312,491.7125549316406,89.69273376464844,0.26912704108856217,0.03132791543332569,0.00041463500675891196,0.00014707279917750338,-3.4903368696320676e-08,-2.5658785366200547e-05,1.0040431620367742e-08
218642,7295.354733333334,48858.0,2162.773724794388,167.58387756347656,490.14544677734375,89.71253967285156,0.269598765119511,0.03146178446740872,0.0004223128091491834,0.0001498490707706344,-3.5975148489797097e-08,-2.61173122806281e-05,1.126038825755457e-08
218673,7296.3891,48741.0,2179.6021517515182,168.541259765625,487.2352294921875,90.03482055664062,0.27043076239580083,0.03171157011043555,0.00042610667150682637,0.00015228554124996693,-3.689818199008245e-08,-2.6613897502513705e-05,1.1974059400944363e-08
218704,7297.423466666667,48816.0,2180.9747346639633,169.28387451171875,485.68499755859375,89.85540008544922,0.26993394779549973,0.03155605275856146,0.0004215933604800391,0.0001500039742189511,-3.624126414100778e-08,-2.627253336416477e-05,1.0467161249361049e-08
218735,7298.457833333334,48848.0,2179.9452974796295,167.82827758789062,491.9484558105469,89.82229614257812,0.26977538785983046,0.0315066715103935,0.00042180729629333856,0.00015027774227941262,-3.623300548815091e-08,-2.6240916670627116e-05,1.0894561292811877e-08
218766,7299.4922,48790.0,2178.288442850113,168.90261840820312,482.7329406738281,89.99957275390625,0.27009368570628234,0.03157348114187159,0.00042524262027353896,0.0001525644374392208,-3.691435404960568e-08,-2.6543489386301906e-05,1.21408080238712e-08
218797,7300.526566666666,48748.5,2158.87422978878,168.096435546875,485.802734375,89.86065673828125,0.2702711578502545,0.03166176735820529,0.00042347434522882694,0.0001518626646361677,-3.6885089077005493e-08,-2.6592327856708124e-05,1.1073544629946301e-08
218828,7301.560933333333,48741.5,2208.41333258152,167.24002075195312,499.216796875,89.96156311035156,0.2704036367145996,0.031677062916931044,0.00042797187004550317,0.0001538908654717183,-3.71884889666218e-08,-2.6707178107357137e-05,1.3295180409082124e-08
218859,7302.5953,48645.0,2182.229567527771,168.2381134033203,482.5338134765625,89.54432678222656,0.2710971297946594,0.03193895839530062,0.0004316321212416546,0.0001547856653138226,-3.801660089892343e-08,-2.7142987242597946e-05,1.2466892568004542e-08
218890,7303.629666666667,48643.0,2214.3717025518417,169.86337280273438,480.08917236328125,89.81959533691406,0.270792143434773,0.031845703028472123,0.0004382031705297652,0.00015569275503225604,-3.85522906378173e-08,-2.7203096712062594e-05,1.2942653379510242e-08
218921,7304.6640333333335,48737.5,2228.614343523979,166.7229766845703,493.0263977050781,89.90575408935547,0.2702010286309604,0.0316572511069635,0.0004231512659894059,0.00015096061948819713,-3.628729990759407e-08,-2.634232155368556e-05,1.1789036236424533e-08
218952,7305.6984,48833.0,2224.572714805603,167.4483642578125,481.8681640625,89.73029327392578,0.26957708540196984,0.031457612462555844,0.0004117587655454583,0.00014743296888170045,-3.491270921037153e-08,-2.5801684676908426e-05,1.0032710202481682e-08
218983,7306.732766666667,48845.5,2186.8153558969498,168.7607879638672,480.44677734375,89.53765869140625,0.26952067533191915,0.03142906011016135,0.00041194687614531575,0.00014784079058284113,-3.4849984906506346e-08,-2.5776674994167207e-05,1.0799050815835808e-08
219014,7307.767133333334,48857.5,2187.5016473531723,169.00498962402344,482.321533203125,89.6558609008789,0.2694794088211893,0.03139836575896911,0.00041329713608323655,0.00014858243223058313,-3.493833117149127e-08,-2.5799942303555346e-05,1.1619669903979076e-08
219045,7308.8015000000005,48913.5,2209.643780350685,168.7949981689453,482.1550598144531,89.6917495727539,0.26905605731209553,0.03125330457811308,0.0004127616052210386,0.00014794806232339017,-3.467258832826901e-08,-2.5601732691525772e-05,1.1597010681556562e-08
219076,7309.835866666667,48818.5,2234.7564795017242,165.9055633544922,495.9461364746094,89.95557403564453,0.2694262415380443,0.031383856558954454,0.0004280505257898097,0.00015072209759933362,-3.686173337108819e-08,-2.6345317165214122e-05,1.0336711239088108e-08
219107,7310.870233333333,48854.0,2201.6021515130997,167.23617553710938,490.7515563964844,89.82229614257812,0.26958628921652866,0.03146181349924452,0.00041606878178391523,0.00014827226337755852,-3.5475877580448786e-08,-2.5967469489878998e-05,9.885754141625921e-09
219138,7311.9046,48778.0,2190.0874330997467,166.9327392578125,495.0492858886719,89.8435287475586,0.2697941228831851,0.03154806845637955,0.0004325806028575192,0.0001520318013907041,-3.7369788929760136e-08,-2.6572261955186928e-05,1.1117220810901166e-08
219169,7312.938966666667,48789.5,2184.874231338501,167.1155548095703,495.5110778808594,89.8323745727539,0.2700562852420756,0.03163248209675471,0.0004214277113226129,0.00015032002177004257,-3.612051117637022e-08,-2.62943241350425e-05,1.1258334324323596e-08
219200,7313.973333333333,48612.5,2175.7026574611664,169.89920043945312,475.08050537109375,89.96814727783203,0.2707872386289634,0.03183400548686781,0.00043907519088218975,0.0001557584725998663,-3.8739613436025986e-08,-2.7278365420436442e-05,1.2586659961811609e-08
219231,7315.0077,48770.0,2203.7442868947983,167.75369262695312,492.2415466308594,89.7860336303711,0.26974062559926226,0.031505695291638124,0.00042865231050182235,0.00015134726485800199,-3.6831909006478845e-08,-2.6418711076890326e-05,1.1377390019877453e-08
219262,7316.042066666667,48890.0,2232.371704697609,166.94810485839844,489.8421325683594,89.72801208496094,0.26911440616198834,0.031271804827723786,0.00042459544871131674,0.00014960013113412486,-3.601590315816683e-08,-2.5986189286315495e-05,1.1155024159548718e-08
219293,7317.076433333334,48881.0,2199.744287252426,168.77772521972656,487.6451110839844,89.63170623779297,0.26925246006956466,0.03129350766377057,0.00042717051954730046,0.0001511312826862277,-3.637432045606453e-08,-2.6129321434507405e-05,1.230753271518124e-08
219324,7318.1108,48940.5,2192.9574905633926,168.19747924804688,488.0489196777344,89.65506744384766,0.2687446159590398,0.031125481222667447,0.000424917080011261,0.00015050557018903498,-3.5869516678379616e-08,-2.5869348934467647e-05,1.2728808368169206e-08
219355,7319.145166666667,49344.0,2143.7442870140076,165.63856506347656,502.4002380371094,89.50438690185547,0.26483216461885656,0.03028719033140933,0.0003719182478842939,0.00012975467996920696,-2.8482776066055182e-08,-2.251826431403941e-05,-1.1039768372628409e-09
219386,7320.179533333334,49376.5,2148.1879361867905,165.55320739746094,500.3731994628906,89.60802459716797,0.2646309364538185,0.030262977109351944,0.0003635225716946604,0.0001275503601579537,-2.7401782171899764e-08,-2.2072090018732128e-05,-1.870430143013363e-09
219417,7321.2139,49326.0,2156.087431550026,165.2481231689453,503.99774169921875,89.6226806640625,0.2648777576628149,0.030332872335474693,0.00037075205757679437,0.00012957601284463037,-2.833156447403777e-08,-2.24462293947455e-05,-1.9801384126175786e-09
219448,7322.2482666666665,49345.5,2105.9036672115326,166.2924346923828,497.7413635253906,89.52619934082031,0.26505947587417494,0.030369870640331455,0.0003674532392233757,0.00012925053799130835,-2.8128767785258892e-08,-2.2422295541154158e-05,-1.4782227543689917e-09
219479,7323.282633333333,48779.0,2199.4011418819427,165.16102600097656,495.2749328613281,89.78758239746094,0.2702361369054413,0.03162432382795183,0.00041191307395451127,0.00014927074672756464,-3.5357425854930024e-08,-2.6090707499548594e-05,1.0949028449418835e-08
219510,7324.317,48683.5,2205.98692715168,167.91842651367188,478.203857421875,89.71500396728516,0.2704928376685296,0.03171793662376492,0.0004286569229538444,0.00015328391667448528,-3.731343032084645e-08,-2.67417978107563e-05,1.2310092997064982e-08
219541,7325.351366666667,48819.0,2189.0579949617386,167.6599578857422,480.3892822265625,89.72968292236328,0.26982764993445785,0.03148528420810412,0.0004130786480908912,0.0001496780285064461,-3.517740914352403e-08,-2.594939027146821e-05,1.2154509855214272e-08
219572,7326.3857333333335,48813.0,2219.3422663211823,165.61631774902344,492.8809814453125,89.81184387207031,0.2697871752557994,0.03145613041580166,0.0004157284341463071,0.0001506518426479749,-3.539877300951907e-08,-2.6012358095788842e-05,1.2976198664152908e-08
219603,7327.4201,48795.5,2218.12906229496,166.3908233642578,481.15936279296875,89.99092102050781,0.2698515375547071,0.03154456871563018,0.00041679314380029534,0.00014942277940443424,-3.5408930733700125e-08,-2.6013625536356014e-05,1.16922041657465e-08
219634,7328.454466666667,48768.5,2217.442769765854,166.3055419921875,487.2274475097656,90.16703796386719,0.2701794469196267,0.0316569181637167,0.00041526949128182426,0.0001497377534129257,-3.5542853183038154e-08,-2.6117767680057623e-05,1.1441241715174574e-08
219665,7329.488833333334,48892.0,2244.371702313423,165.56544494628906,491.2852478027344,89.97088623046875,0.2693682081877431,0.031421061406453156,0.00040514310009833143,0.0001457088602228339,-3.399595068660296e-08,-2.542818665154427e-05,9.879672027087584e-09
219696,7330.5232000000005,49377.5,2142.3889474868774,166.43618774414062,492.92449951171875,89.79114532470703,0.2648940814972979,0.03033664158210734,0.0003637632524006901,0.00012821699155757501,-2.7669664054169657e-08,-2.2258068737233166e-05,-1.0690399178289556e-09
219727,7331.557566666666,48670.5,2191.158499956131,168.84017944335938,481.5560302734375,90.26152038574219,0.2706489673795694,0.03181226067262751,0.0004222355206360718,0.00015172624032304825,-3.6677876111269675e-08,-2.6622263764374525e-05,1.138183011504044e-08
219758,7332.591933333333,48725.5,2218.4722073078156,167.3663787841797,488.4352111816406,90.2089614868164,0.270209802873869,0.03165581991270041,0.0004208506388153292,0.00015064744110195011,-3.6402655747254714e-08,-2.6423929250134395e-05,1.066251332141881e-08
219789,7333.6263,49335.0,2131.317880153656,167.77066040039062,495.63201904296875,89.63800811767578,0.2651263751459172,0.030409993594582754,0.00037614587902455967,0.0001308931406087792,-2.895504432938722e-08,-2.2667478301003836e-05,-2.2689019375236874e-09
219820,7334.660666666667,48782.5,2169.2173746824265,168.61117553710938,481.83026123046875,89.95464324951172,0.27037863633246595,0.031667583626344184,0.0004233250226780249,0.00015216540102201383,-3.70593849313174e-08,-2.6678690162747903e-05,1.086722537729687e-08
219851,7335.695033333333,49023.0,2148.5727125406265,168.0218505859375,485.6469421386719,89.5923080444336,0.26869920083620336,0.03102380551076415,0.00042248861303976137,0.00015219879433728555,-3.560649535347139e-08,-2.572687052389407e-05,1.4889774907439172e-08
219882,7336.7294,48995.0,2198.8569836616516,166.7465057373047,486.69549560546875,89.88078308105469,0.26881943948073883,0.031053314149225335,0.00042719460073439353,0.00015265503043175875,-3.6260306542780354e-08,-2.5972126547328665e-05,1.4314138136812878e-08
219913,7337.763766666667,48823.0,2229.685411095619,165.937255859375,492.1723327636719,89.9220962524414,0.270025935240459,0.0315419511854086,0.0004201030003126708,0.000150965098365178,-3.6164415088105577e-08,-2.629471776390879e-05,1.1727165647428524e-08
219944,7338.798133333334,49375.0,2135.9452971220016,167.26971435546875,498.93267822265625,89.4598388671875,0.26481736626444313,0.03028104125573782,0.0003754497596559117,0.00013041590600275805,-2.881133004425508e-08,-2.257925238646407e-05,-1.6470079252474422e-09
219975,7339.8325,48926.5,2243.1585001945496,165.63473510742188,494.7882080078125,89.81016540527344,0.26888410037227745,0.031236179343068184,0.00041105457918272023,0.00014616985705157297,-3.4329004570988434e-08,-2.544924348119417e-05,1.0259009602438117e-08
220006,7340.866866666667,49025.5,2226.815354824066,165.01182556152344,498.6429443359375,89.72799682617188,0.26869304191222976,0.03114222620853561,0.00040049537462199565,0.00014406251328133194,-3.3095412089524625e-08,-2.499321940369237e-05,1.0105672290784478e-08
220037,7341.901233333333,48759.0,2245.5432761907578,166.92013549804688,485.9864501953125,90.06706237792969,0.27022988106251733,0.03162977859716741,0.0004175906415748331,0.00015052874022659143,-3.602493523779624e-08,-2.6311387000332143e-05,1.1248504281387769e-08
220068,7342.9356,48765.0,2207.543275952339,168.4785919189453,482.07183837890625,89.84319305419922,0.2703525819456079,0.03164074089184463,0.0004159108623223285,0.00015132428053553422,-3.5874870249131786e-08,-2.6274400734737595e-05,1.2417723874337595e-08
220099,7343.969966666667,48841.0,2194.9158593416214,168.44683837890625,485.31475830078125,89.66557312011719,0.269694847795775,0.0314640524522651,0.000408747770193992,0.00014819508743758538,-3.458228421928754e-08,-2.5722521729762646e-05,1.1592573348171592e-08
220130,7345.004333333333,48785.0,2196.7148492336273,168.90513610839844,485.64031982421875,90.00845336914062,0.2700796468206527,0.03159540507168249,0.0004216671407193074,0.00015162414922096775,-3.615605087873087e-08,-2.6316081767487163e-05,1.2751326406431836e-08
220161,7346.0387,48760.5,2169.35951089859,168.95013427734375,482.0621032714844,90.19407653808594,0.2705845764203095,0.03174248673502898,0.00041914844187414924,0.0001523211357301481,-3.6293437658475204e-08,-2.648616561487133e-05,1.2810331762301922e-08
220192,7347.073066666667,48773.0,2177.803162574768,168.8341827392578,484.3345947265625,89.77803802490234,0.27054714619596465,0.03174182108299481,0.0004156798360431078,0.00015088810819843506,-3.6007819814161755e-08,-2.6377054021148603e-05,1.1463990277143871e-08
220223,7348.107433333334,48805.0,2174.9747351408005,167.89413452148438,484.274658203125,90.07930755615234,0.27018440331975424,0.03163623665685828,0.0004100591440670109,0.00014952716534668228,-3.498303782504253e-08,-2.5981981693742397e-05,1.2128079024041058e-08
220254,7349.1418,48805.0,2188.5727140903473,168.46847534179688,484.1226806640625,90.28105163574219,0.2698638224876625,0.03152208130686588,0.00041333820117814925,0.00014960396408494908,-3.521621102666091e-08,-2.600283893520269e-05,1.1992269404842728e-08
220285,7350.176166666667,48666.0,2178.773723959923,168.8949737548828,484.74261474609375,90.2251205444336,0.2708588195038232,0.03182089258442135,0.0004274933028433134,0.00015375680204029004,-3.753915983190683e-08,-2.695206976265723e-05,1.2030985710014177e-08
220316,7351.210533333334,48791.5,2166.0458022356033,167.3799285888672,487.0617980957031,90.11029815673828,0.27026523234304756,0.03162193711115382,0.0004117788505114671,0.00014962541592474668,-3.536849205234073e-08,-2.6117677048980713e-05,1.1333039194806152e-08
220347,7352.2449,48990.5,2197.1585006713867,167.48216247558594,482.1573486328125,90.08123016357422,0.26876777957015097,0.03116195776005424,0.00039651368983523454,0.00014394240807141464,-3.278120303807677e-08,-2.4936569166042455e-05,1.0390199609931517e-08
220378,7353.279266666666,49777.0,2090.288442492485,166.52308654785156,500.4795837402344,89.72290802001953,0.2621490752506183,0.0293261814247906,0.00036204910527272015,0.00012497450378450587,-2.6583377469877566e-08,-2.1388023939083574e-05,-1.363513362403537e-10
220409,7354.313633333333,48969.5,2206.2711975574493,166.5232696533203,492.7799072265625,90.05595397949219,0.2686969117310184,0.031161270114138478,0.0003970449902555865,0.00014373304687899155,-3.2789143649609234e-08,-2.4912592792712742e-05,1.0191206386806155e-08
220440,7355.348,48665.0,2188.9158589839935,168.8954620361328,479.9137878417969,89.7022933959961,0.27073062473325493,0.031808944770663684,0.0004221190345516445,0.00015223985107029841,-3.6907054781917665e-08,-2.6697681219866573e-05,1.1282682801827337e-08
220471,7356.382366666667,48687.5,2208.4722073078156,167.3861541748047,485.74285888671875,89.80394744873047,0.2706093306634091,0.03179011338702581,0.00041953592075498166,0.00015169827812427851,-3.636732229094477e-08,-2.651386308549326e-05,1.1916003704936397e-08
220502,7357.4167333333335,48746.0,2206.2295664548874,166.97686767578125,485.7232971191406,89.89037322998047,0.2701495945347273,0.03163698181255265,0.00041960309602618695,0.00015109916995688775,-3.617767475391021e-08,-2.6343556905198357e-05,1.1776969275776087e-08
220533,7358.4511,48731.5,2202.4722069501877,166.6829071044922,489.8230285644531,89.87669372558594,0.27038516165165444,0.031697741459216416,0.00042186118858495586,0.00015214140790653868,-3.6443656742439626e-08,-2.6471955262143067e-05,1.2549661400304466e-08
220564,7359.485466666667,48729.0,2204.0874316692352,167.26670837402344,484.91046142578125,89.57923889160156,0.2704352628967389,0.03168095233244798,0.0004243437097896849,0.000152551353255972,-3.693647333817416e-08,-2.6639123207673617e-05,1.1924174139101427e-08
220595,7360.519833333334,48767.0,2237.2001299858093,166.37234497070312,487.9211730957031,89.85563659667969,0.270215564686063,0.03161330964978684,0.00041971482912048994,0.00015120887984144564,-3.616684559559796e-08,-2.6338623384254574e-05,1.195918301690516e-08
220626,7361.5542000000005,49077.0,2162.2884430885315,166.5875701904297,483.80023193359375,89.47295379638672,0.2679305508547279,0.030764422262413747,0.000400757566175605,0.00014664923052473114,-3.304719186094643e-08,-2.483534962734643e-05,1.3107536181789525e-08
220657,7362.588566666667,48959.0,2192.2295674085617,165.4347686767578,489.2064514160156,89.55535125732422,0.2684956500084254,0.030926398684104385,0.0004107251211004088,0.0001504197142163071,-3.4174851748163234e-08,-2.531384296782201e-05,1.5163954471390774e-08
220688,7363.622933333333,49074.5,2171.844792485237,165.9782257080078,498.4721984863281,89.5184097290039,0.26769470643708465,0.030701166996488987,0.0004048277788014188,0.00014671293602934698,-3.3191821309607095e-08,-2.4812409168900407e-05,1.329393883885201e-08
220719,7364.6573,48973.5,2231.300635933876,164.73812866210938,499.5348205566406,89.93544006347656,0.26825806730742263,0.030969139979771614,0.000402557884622337,0.00014476350484453216,-3.353828399456491e-08,-2.5114339502994213e-05,9.820203555102923e-09
220750,7365.691666666667,48890.0,2239.0579948425293,166.02955627441406,490.0252380371094,89.44078826904297,0.2689459820803287,0.03120501331849357,0.000399899217043662,0.00014537159406023526,-3.3578292759818655e-08,-2.529594510571943e-05,1.0051766143989144e-08
220781,7366.726033333333,48905.5,2231.1585006713867,166.10914611816406,489.9006652832031,89.66851806640625,0.26879719844229005,0.03115778148369266,0.0004013461416118868,0.00014533126091534988,-3.35974182795636e-08,-2.5259484790547475e-05,1.0157380469536664e-08
220812,7367.7604,48679.0,2218.5727130174637,169.2521514892578,473.9859313964844,89.89373779296875,0.2701722230240675,0.031600623710760944,0.00041155321557488205,0.0001508923340751568,-3.539456115166563e-08,-2.6204399731960353e-05,1.2694636744088977e-08
220843,7368.794766666667,48610.5,2221.158499598503,168.83070373535156,474.7877197265625,89.87609100341797,0.2706870998123254,0.03173886619578362,0.00041753135045341283,0.00015313095988738192,-3.6285210465915936e-08,-2.6598716358965526e-05,1.3514713212480718e-08
220874,7369.829133333334,48694.0,2233.4011397361755,168.77340698242188,474.3622741699219,89.798583984375,0.27021844799581174,0.031585464012208714,0.00040989031709380276,0.00015091645752549895,-3.522681001425121e-08,-2.6156198508593882e-05,1.2960057403931656e-08
220905,7370.8635,48842.5,2218.756478905678,167.13059997558594,490.3360290527344,89.86902618408203,0.2696412452359092,0.03143771469238782,0.00041378377008899293,0.00014907127890281731,-3.518591327827833e-08,-2.5919843702236066e-05,1.151922078771835e-08
220936,7371.897866666667,48834.5,2196.129061460495,166.095458984375,498.0212707519531,89.78648376464844,0.2695622027657592,0.031392160736807756,0.0004200896827944282,0.0001508620663982041,-3.57556194440491e-08,-2.605780376437012e-05,1.2803277496908007e-08
220967,7372.932233333334,48843.5,2196.957489132881,167.05459594726562,486.6442565917969,89.67218780517578,0.2697215699653286,0.03143953323010987,0.00041354409618250154,0.00014968597132288921,-3.5205015469431157e-08,-2.5952568407506076e-05,1.2147867366223919e-08
220998,7373.9666,48956.5,2145.9869264364243,167.16830444335938,489.0091857910156,89.8768310546875,0.2689602856147355,0.031087350264117058,0.0004269811106835067,0.00015377551028877587,-3.629913827842617e-08,-2.601667864161173e-05,1.5330052061992454e-08
221029,7375.0009666666665,48806.5,2225.442769885063,167.32675170898438,488.4926452636719,90.19792938232422,0.2697378193777006,0.03147247275118718,0.0004192142258639358,0.00014996963386180648,-3.598057994270149e-08,-2.617235688343102e-05,1.092642593952483e-08
221060,7376.035333333333,48779.5,2212.1290616989136,167.86378479003906,487.3533630371094,90.40496063232422,0.26999587017913906,0.03155716068441055,0.00042196688876692325,0.00015110165179275917,-3.643151484840202e-08,-2.6387190856664487e-05,1.1335434718070885e-08
